x	y	phi[x][y]
0.696970	0.191919	5.886029e-01
0.707071	0.191919	5.699917e-01
0.717172	0.191919	5.510740e-01
0.727273	0.191919	5.318966e-01
0.737374	0.191919	5.125026e-01
0.747475	0.191919	4.929313e-01
0.757576	0.191919	4.732181e-01
0.767677	0.191919	4.533952e-01
0.777778	0.191919	4.334910e-01
0.787879	0.191919	4.135307e-01
0.797980	0.191919	3.935363e-01
0.808081	0.191919	3.735270e-01
0.818182	0.191919	3.535190e-01
0.828283	0.191919	3.335259e-01
0.838384	0.191919	3.135589e-01
0.848485	0.191919	2.936271e-01
0.858586	0.191919	2.737373e-01
0.868687	0.191919	2.538945e-01
0.878788	0.191919	2.341020e-01
0.888889	0.191919	2.143615e-01
0.898990	0.191919	1.946734e-01
0.909091	0.191919	1.750366e-01
0.919192	0.191919	1.554491e-01
0.929293	0.191919	1.359078e-01
0.939394	0.191919	1.164087e-01
0.949495	0.191919	9.694712e-02
0.959596	0.191919	7.751777e-02
0.969697	0.191919	5.811477e-02
0.979798	0.191919	3.873189e-02
0.989899	0.191919	1.936255e-02
1.000000	0.191919	0.000000e+00
0.000000	0.202020	0.000000e+00
0.010101	0.202020	2.034885e-02
0.020202	0.202020	4.070576e-02
0.030303	0.202020	6.107857e-02
0.040404	0.202020	8.147495e-02
0.050505	0.202020	1.019022e-01
0.060606	0.202020	1.223674e-01
0.070707	0.202020	1.428768e-01
0.080808	0.202020	1.634362e-01
0.090909	0.202020	1.840505e-01
0.101010	0.202020	2.047240e-01
0.111111	0.202020	2.254596e-01
0.121212	0.202020	2.462592e-01
0.131313	0.202020	2.671236e-01
0.141414	0.202020	2.880517e-01
0.151515	0.202020	3.090411e-01
0.161616	0.202020	3.300875e-01
0.171717	0.202020	3.511845e-01
0.181818	0.202020	3.723237e-01
0.191919	0.202020	3.934942e-01
0.202020	0.202020	4.146825e-01
0.212121	0.202020	4.358725e-01
0.222222	0.202020	4.570447e-01
0.232323	0.202020	4.781767e-01
0.242424	0.202020	4.992426e-01
0.252525	0.202020	5.202128e-01
0.262626	0.202020	5.410539e-01
0.272727	0.202020	5.617284e-01
0.282828	0.202020	5.821949e-01
0.292929	0.202020	6.024076e-01
0.303030	0.202020	6.223164e-01
0.313131	0.202020	6.418669e-01
0.323232	0.202020	6.610008e-01
0.333333	0.202020	6.796552e-01
0.343434	0.202020	6.977640e-01
0.353535	0.202020	7.152572e-01
0.363636	0.202020	7.320622e-01
0.373737	0.202020	7.481039e-01
0.383838	0.202020	7.633057e-01
0.393939	0.202020	7.775901e-01
0.404040	0.202020	7.908799e-01
0.414141	0.202020	8.030996e-01
0.424242	0.202020	8.141757e-01
0.434343	0.202020	8.240388e-01
0.444444	0.202020	8.326246e-01
0.454545	0.202020	8.398750e-01
0.464646	0.202020	8.457394e-01
0.474747	0.202020	8.501761e-01
0.484848	0.202020	8.531527e-01
0.494949	0.202020	8.546471e-01
0.505051	0.202020	8.546484e-01
0.515152	0.202020	8.531564e-01
0.525253	0.202020	8.501824e-01
0.535354	0.202020	8.457482e-01
0.545455	0.202020	8.398862e-01
0.555556	0.202020	8.326382e-01
0.565657	0.202020	8.240548e-01
0.575758	0.202020	8.141940e-01
0.585859	0.202020	8.031202e-01
0.595960	0.202020	7.909028e-01
0.606061	0.202020	7.776150e-01
0.616162	0.202020	7.633327e-01
0.626263	0.202020	7.481329e-01
0.636364	0.202020	7.320931e-01
0.646465	0.202020	7.152899e-01
0.656566	0.202020	6.977984e-01
0.666667	0.202020	6.796912e-01
0.676768	0.202020	6.610382e-01
0.686869	0.202020	6.419057e-01
0.696970	0.202020	6.223563e-01
0.707071	0.202020	6.024486e-01
0.717172	0.202020	5.822369e-01
0.727273	0.202020	5.617712e-01
0.737374	0.202020	5.410973e-01
0.747475	0.202020	5.202567e-01
0.757576	0.202020	4.992869e-01
0.767677	0.202020	4.782212e-01
0.777778	0.202020	4.570892e-01
0.787879	0.202020	4.359168e-01
0.797980	0.202020	4.147266e-01
0.808081	0.202020	3.935377e-01
0.818182	0.202020	3.723666e-01
0.828283	0.202020	3.512265e-01
0.838384	0.202020	3.301285e-01
0.848485	0.202020	3.090809e-01
0.858586	0.202020	2.880901e-01
0.868687	0.202020	2.671604e-01
0.878788	0.202020	2.462943e-01
0.888889	0.202020	2.254927e-01
0.898990	0.202020	2.047550e-01
0.909091	0.202020	1.840792e-01
0.919192	0.202020	1.634624e-01
0.929293	0.202020	1.429003e-01
0.939394	0.202020	1.223881e-01
0.949495	0.202020	1.019199e-01
0.959596	0.202020	8.148945e-02
0.969697	0.202020	6.108969e-02
0.979798	0.202020	4.071334e-02
0.989899	0.202020	2.035273e-02
1.000000	0.202020	0.000000e+00
0.000000	0.212121	0.000000e+00
0.010101	0.212121	2.133107e-02
0.020202	0.212121	4.267138e-02
0.030303	0.212121	6.403002e-02
0.040404	0.212121	8.541584e-02
0.050505	0.212121	1.068374e-01
0.060606	0.212121	1.283028e-01
0.070707	0.212121	1.498196e-01
0.080808	0.212121	1.713947e-01
0.090909	0.212121	1.930344e-01
0.101010	0.212121	2.147438e-01
0.111111	0.212121	2.365271e-01
0.121212	0.212121	2.583874e-01
0.131313	0.212121	2.803263e-01
0.141414	0.212121	3.023439e-01
0.151515	0.212121	3.244387e-01
0.161616	0.212121	3.466072e-01
0.171717	0.212121	3.688439e-01
0.181818	0.212121	3.911410e-01
0.191919	0.212121	4.134882e-01
0.202020	0.212121	4.358725e-01
0.212121	0.212121	4.582777e-01
0.222222	0.212121	4.806846e-01
0.232323	0.212121	5.030705e-01
0.242424	0.212121	5.254088e-01
0.252525	0.212121	5.476692e-01
0.262626	0.212121	5.698170e-01
0.272727	0.212121	5.918131e-01
0.282828	0.212121	6.136139e-01
0.292929	0.212121	6.351708e-01
0.303030	0.212121	6.564305e-01
0.313131	0.212121	6.773349e-01
0.323232	0.212121	6.978208e-01
0.333333	0.212121	7.178204e-01
0.343434	0.212121	7.372613e-01
0.353535	0.212121	7.560671e-01
0.363636	0.212121	7.741576e-01
0.373737	0.212121	7.914495e-01
0.383838	0.212121	8.078577e-01
0.393939	0.212121	8.232955e-01
0.404040	0.212121	8.376761e-01
0.414141	0.212121	8.509141e-01
0.424242	0.212121	8.629263e-01
0.434343	0.212121	8.736337e-01
0.444444	0.212121	8.829629e-01
0.454545	0.212121	8.908471e-01
0.464646	0.212121	8.972285e-01
0.474747	0.212121	9.020587e-01
0.484848	0.212121	9.053005e-01
0.494949	0.212121	9.069285e-01
0.505051	0.212121	9.069298e-01
0.515152	0.212121	9.053045e-01
0.525253	0.212121	9.020653e-01
0.535354	0.212121	8.972376e-01
0.545455	0.212121	8.908588e-01
0.555556	0.212121	8.829771e-01
0.565657	0.212121	8.736504e-01
0.575758	0.212121	8.629454e-01
0.585859	0.212121	8.509355e-01
0.595960	0.212121	8.376999e-01
0.606061	0.212121	8.233215e-01
0.616162	0.212121	8.078859e-01
0.626263	0.212121	7.914798e-01
0.636364	0.212121	7.741898e-01
0.646465	0.212121	7.561012e-01
0.656566	0.212121	7.372972e-01
0.666667	0.212121	7.178579e-01
0.676768	0.212121	6.978598e-01
0.686869	0.212121	6.773753e-01
0.696970	0.212121	6.564722e-01
0.707071	0.212121	6.352136e-01
0.717172	0.212121	6.136576e-01
0.727273	0.212121	5.918577e-01
0.737374	0.212121	5.698623e-01
0.747475	0.212121	5.477150e-01
0.757576	0.212121	5.254550e-01
0.767677	0.212121	5.031168e-01
0.777778	0.212121	4.807309e-01
0.787879	0.212121	4.583239e-01
0.797980	0.212121	4.359183e-01
0.808081	0.212121	4.135336e-01
0.818182	0.212121	3.911857e-01
0.828283	0.212121	3.688877e-01
0.838384	0.212121	3.466499e-01
0.848485	0.212121	3.244801e-01
0.858586	0.212121	3.023839e-01
0.868687	0.212121	2.803647e-01
0.878788	0.212121	2.584240e-01
0.888889	0.212121	2.365617e-01
0.898990	0.212121	2.147761e-01
0.909091	0.212121	1.930643e-01
0.919192	0.212121	1.714221e-01
0.929293	0.212121	1.498441e-01
0.939394	0.212121	1.283243e-01
0.949495	0.212121	1.068558e-01
0.959596	0.212121	8.543095e-02
0.969697	0.212121	6.404162e-02
0.979798	0.212121	4.267929e-02
0.989899	0.212121	2.133510e-02
1.000000	0.212121	0.000000e+00
0.000000	0.222222	0.000000e+00
0.010101	0.222222	2.230428e-02
0.020202	0.222222	4.461913e-02
0.030303	0.222222	6.695491e-02
0.040404	0.222222	8.932179e-02
0.050505	0.222222	1.117296e-01
0.060606	0.222222	1.341878e-01
0.070707	0.222222	1.567053e-01
0.080808	0.222222	1.792902e-01
0.090909	0.222222	2.019501e-01
0.101010	0.222222	2.246914e-01
0.111111	0.222222	2.475197e-01
0.121212	0.222222	2.704391e-01
0.131313	0.222222	2.934526e-01
0.141414	0.222222	3.165614e-01
0.151515	0.222222	3.397651e-01
0.161616	0.222222	3.630614e-01
0.171717	0.222222	3.864458e-01
0.181818	0.222222	4.099113e-01
0.191919	0.222222	4.334484e-01
0.202020	0.222222	4.570447e-01
0.212121	0.222222	4.806846e-01
0.222222	0.222222	5.043491e-01
0.232323	0.222222	5.280154e-01
0.242424	0.222222	5.516568e-01
0.252525	0.222222	5.752422e-01
0.262626	0.222222	5.987359e-01
0.272727	0.222222	6.220974e-01
0.282828	0.222222	6.452809e-01
0.292929	0.222222	6.682355e-01
0.303030	0.222222	6.909045e-01
0.313131	0.222222	7.132259e-01
0.323232	0.222222	7.351318e-01
0.333333	0.222222	7.565490e-01
0.343434	0.222222	7.773987e-01
0.353535	0.222222	7.975972e-01
0.363636	0.222222	8.170563e-01
0.373737	0.222222	8.356839e-01
0.383838	0.222222	8.533852e-01
0.393939	0.222222	8.700631e-01
0.404040	0.222222	8.856201e-01
0.414141	0.222222	8.999595e-01
0.424242	0.222222	9.129869e-01
0.434343	0.222222	9.246123e-01
0.444444	0.222222	9.347513e-01
0.454545	0.222222	9.433275e-01
0.464646	0.222222	9.502740e-01
0.474747	0.222222	9.555351e-01
0.484848	0.222222	9.590676e-01
0.494949	0.222222	9.608419e-01
0.505051	0.222222	9.608433e-01
0.515152	0.222222	9.590716e-01
0.525253	0.222222	9.555419e-01
0.535354	0.222222	9.502835e-01
0.545455	0.222222	9.433397e-01
0.555556	0.222222	9.347661e-01
0.565657	0.222222	9.246296e-01
0.575758	0.222222	9.130068e-01
0.585859	0.222222	8.999818e-01
0.595960	0.222222	8.856448e-01
0.606061	0.222222	8.700901e-01
0.616162	0.222222	8.534145e-01
0.626263	0.222222	8.357154e-01
0.636364	0.222222	8.170897e-01
0.646465	0.222222	7.976326e-01
0.656566	0.222222	7.774359e-01
0.666667	0.222222	7.565879e-01
0.676768	0.222222	7.351724e-01
0.686869	0.222222	7.132679e-01
0.696970	0.222222	6.909478e-01
0.707071	0.222222	6.682799e-01
0.717172	0.222222	6.453264e-01
0.727273	0.222222	6.221438e-01
0.737374	0.222222	5.987830e-01
0.747475	0.222222	5.752898e-01
0.757576	0.222222	5.517048e-01
0.767677	0.222222	5.280636e-01
0.777778	0.222222	5.043973e-01
0.787879	0.222222	4.807326e-01
0.797980	0.222222	4.570924e-01
0.808081	0.222222	4.334955e-01
0.818182	0.222222	4.099577e-01
0.828283	0.222222	3.864913e-01
0.838384	0.222222	3.631058e-01
0.848485	0.222222	3.398082e-01
0.858586	0.222222	3.166030e-01
0.868687	0.222222	2.934924e-01
0.878788	0.222222	2.704771e-01
0.888889	0.222222	2.475556e-01
0.898990	0.222222	2.247250e-01
0.909091	0.222222	2.019812e-01
0.919192	0.222222	1.793186e-01
0.929293	0.222222	1.567308e-01
0.939394	0.222222	1.342103e-01
0.949495	0.222222	1.117488e-01
0.959596	0.222222	8.933749e-02
0.969697	0.222222	6.696695e-02
0.979798	0.222222	4.462734e-02
0.989899	0.222222	2.230848e-02
1.000000	0.222222	0.000000e+00
0.000000	0.232323	0.000000e+00
0.010101	0.232323	2.326720e-02
0.020202	0.232323	4.654638e-02
0.030303	0.232323	6.984932e-02
0.040404	0.232323	9.318759e-02
0.050505	0.232323	1.165725e-01
0.060606	0.232323	1.400148e-01
0.070707	0.232323	1.635249e-01
0.080808	0.232323	1.871123e-01
0.090909	0.232323	2.107861e-01
0.101010	0.232323	2.345540e-01
0.111111	0.232323	2.584231e-01
0.121212	0.232323	2.823989e-01
0.131313	0.232323	3.064858e-01
0.141414	0.232323	3.306864e-01
0.151515	0.232323	3.550016e-01
0.161616	0.232323	3.794304e-01
0.171717	0.232323	4.039695e-01
0.181818	0.232323	4.286130e-01
0.191919	0.232323	4.533526e-01
0.202020	0.232323	4.781767e-01
0.212121	0.232323	5.030705e-01
0.222222	0.232323	5.280154e-01
0.232323	0.232323	5.529891e-01
0.242424	0.232323	5.779648e-01
0.252525	0.232323	6.029110e-01
0.262626	0.232323	6.277913e-01
0.272727	0.232323	6.525639e-01
0.282828	0.232323	6.771814e-01
0.292929	0.232323	7.015902e-01
0.303030	0.232323	7.257308e-01
0.313131	0.232323	7.495371e-01
0.323232	0.232323	7.729364e-01
0.333333	0.232323	7.958499e-01
0.343434	0.232323	8.181921e-01
0.353535	0.232323	8.398717e-01
0.363636	0.232323	8.607915e-01
0.373737	0.232323	8.808500e-01
0.383838	0.232323	8.999413e-01
0.393939	0.232323	9.179569e-01
0.404040	0.232323	9.347871e-01
0.414141	0.232323	9.503222e-01
0.424242	0.232323	9.644551e-01
0.434343	0.232323	9.770826e-01
0.444444	0.232323	9.881080e-01
0.454545	0.232323	9.974431e-01
0.464646	0.232323	1.005011e+00
0.474747	0.232323	1.010746e+00
0.484848	0.232323	1.014598e+00
0.494949	0.232323	1.016534e+00
0.505051	0.232323	1.016535e+00
0.515152	0.232323	1.014602e+00
0.525253	0.232323	1.010753e+00
0.535354	0.232323	1.005020e+00
0.545455	0.232323	9.974557e-01
0.555556	0.232323	9.881233e-01
0.565657	0.232323	9.771006e-01
0.575758	0.232323	9.644757e-01
0.585859	0.232323	9.503454e-01
0.595960	0.232323	9.348127e-01
0.606061	0.232323	9.179849e-01
0.616162	0.232323	8.999716e-01
0.626263	0.232323	8.808826e-01
0.636364	0.232323	8.608262e-01
0.646465	0.232323	8.399084e-01
0.656566	0.232323	8.182307e-01
0.666667	0.232323	7.958903e-01
0.676768	0.232323	7.729785e-01
0.686869	0.232323	7.495806e-01
0.696970	0.232323	7.257757e-01
0.707071	0.232323	7.016363e-01
0.717172	0.232323	6.772285e-01
0.727273	0.232323	6.526120e-01
0.737374	0.232323	6.278401e-01
0.747475	0.232323	6.029603e-01
0.757576	0.232323	5.780145e-01
0.767677	0.232323	5.530390e-01
0.777778	0.232323	5.280654e-01
0.787879	0.232323	5.031202e-01
0.797980	0.232323	4.782261e-01
0.808081	0.232323	4.534015e-01
0.818182	0.232323	4.286612e-01
0.828283	0.232323	4.040166e-01
0.838384	0.232323	3.794764e-01
0.848485	0.232323	3.550463e-01
0.858586	0.232323	3.307295e-01
0.868687	0.232323	3.065272e-01
0.878788	0.232323	2.824383e-01
0.888889	0.232323	2.584603e-01
0.898990	0.232323	2.345889e-01
0.909091	0.232323	2.108183e-01
0.919192	0.232323	1.871418e-01
0.929293	0.232323	1.635513e-01
0.939394	0.232323	1.400380e-01
0.949495	0.232323	1.165923e-01
0.959596	0.232323	9.320387e-02
0.969697	0.232323	6.986181e-02
0.979798	0.232323	4.655489e-02
0.989899	0.232323	2.327155e-02
1.000000	0.232323	0.000000e+00
0.000000	0.242424	0.000000e+00
0.010101	0.242424	2.421842e-02
0.020202	0.242424	4.845034e-02
0.030303	0.242424	7.270904e-02
0.040404	0.242424	9.700763e-02
0.050505	0.242424	1.213589e-01
0.060606	0.242424	1.457752e-01
0.070707	0.242424	1.702684e-01
0.080808	0.242424	1.948497e-01
0.090909	0.242424	2.195296e-01
0.101010	0.242424	2.443175e-01
0.111111	0.242424	2.692219e-01
0.121212	0.242424	2.942500e-01
0.131313	0.242424	3.194078e-01
0.141414	0.242424	3.446994e-01
0.151515	0.242424	3.701273e-01
0.161616	0.242424	3.956920e-01
0.171717	0.242424	4.213917e-01
0.181818	0.242424	4.472220e-01
0.191919	0.242424	4.731757e-01
0.202020	0.242424	4.992426e-01
0.212121	0.242424	5.254088e-01
0.222222	0.242424	5.516568e-01
0.232323	0.242424	5.779648e-01
0.242424	0.242424	6.043062e-01
0.252525	0.242424	6.306498e-01
0.262626	0.242424	6.569586e-01
0.272727	0.242424	6.831900e-01
0.282828	0.242424	7.092950e-01
0.292929	0.242424	7.352179e-01
0.303030	0.242424	7.608962e-01
0.313131	0.242424	7.862600e-01
0.323232	0.242424	8.112319e-01
0.333333	0.242424	8.357272e-01
0.343434	0.242424	8.596534e-01
0.353535	0.242424	8.829110e-01
0.363636	0.242424	9.053936e-01
0.373737	0.242424	9.269886e-01
0.383838	0.242424	9.475784e-01
0.393939	0.242424	9.670417e-01
0.404040	0.242424	9.852545e-01
0.414141	0.242424	1.002093e+00
0.424242	0.242424	1.017434e+00
0.434343	0.242424	1.031161e+00
0.444444	0.242424	1.043161e+00
0.454545	0.242424	1.053332e+00
0.464646	0.242424	1.061585e+00
0.474747	0.242424	1.067845e+00
0.484848	0.242424	1.072051e+00
0.494949	0.242424	1.074166e+00
0.505051	0.242424	1.074167e+00
0.515152	0.242424	1.072056e+00
0.525253	0.242424	1.067852e+00
0.535354	0.242424	1.061595e+00
0.545455	0.242424	1.053345e+00
0.555556	0.242424	1.043177e+00
0.565657	0.242424	1.031179e+00
0.575758	0.242424	1.017456e+00
0.585859	0.242424	1.002117e+00
0.595960	0.242424	9.852811e-01
0.606061	0.242424	9.670707e-01
0.616162	0.242424	9.476098e-01
0.626263	0.242424	9.270223e-01
0.636364	0.242424	9.054295e-01
0.646465	0.242424	8.829490e-01
0.656566	0.242424	8.596934e-01
0.666667	0.242424	8.357690e-01
0.676768	0.242424	8.112754e-01
0.686869	0.242424	7.863050e-01
0.696970	0.242424	7.609426e-01
0.707071	0.242424	7.352656e-01
0.717172	0.242424	7.093438e-01
0.727273	0.242424	6.832397e-01
0.737374	0.242424	6.570091e-01
0.747475	0.242424	6.307009e-01
0.757576	0.242424	6.043577e-01
0.767677	0.242424	5.780164e-01
0.777778	0.242424	5.517085e-01
0.787879	0.242424	5.254603e-01
0.797980	0.242424	4.992937e-01
0.808081	0.242424	4.732263e-01
0.818182	0.242424	4.472718e-01
0.828283	0.242424	4.214405e-01
0.838384	0.242424	3.957397e-01
0.848485	0.242424	3.701735e-01
0.858586	0.242424	3.447440e-01
0.868687	0.242424	3.194506e-01
0.878788	0.242424	2.942908e-01
0.888889	0.242424	2.692604e-01
0.898990	0.242424	2.443535e-01
0.909091	0.242424	2.195629e-01
0.919192	0.242424	1.948802e-01
0.929293	0.242424	1.702958e-01
0.939394	0.242424	1.457993e-01
0.949495	0.242424	1.213794e-01
0.959596	0.242424	9.702447e-02
0.969697	0.242424	7.272196e-02
0.979798	0.242424	4.845915e-02
0.989899	0.242424	2.422292e-02
1.000000	0.242424	0.000000e+00
0.000000	0.252525	0.000000e+00
0.010101	0.252525	2.515644e-02
0.020202	0.252525	5.032799e-02
0.030303	0.252525	7.552956e-02
0.040404	0.252525	1.007759e-01
0.050505	0.252525	1.260813e-01
0.060606	0.252525	1.514600e-01
0.070707	0.252525	1.769253e-01
0.080808	0.252525	2.024902e-01
0.090909	0.252525	2.281668e-01
0.101010	0.252525	2.539663e-01
0.111111	0.252525	2.798990e-01
0.121212	0.252525	3.059738e-01
0.131313	0.252525	3.321984e-01
0.141414	0.252525	3.585787e-01
0.151515	0.252525	3.851191e-01
0.161616	0.252525	4.118217e-01
0.171717	0.252525	4.386865e-01
0.181818	0.252525	4.657109e-01
0.191919	0.252525	4.928892e-01
0.202020	0.252525	5.202128e-01
0.212121	0.252525	5.476692e-01
0.222222	0.252525	5.752422e-01
0.232323	0.252525	6.029110e-01
0.242424	0.252525	6.306498e-01
0.252525	0.252525	6.584278e-01
0.262626	0.252525	6.862079e-01
0.272727	0.252525	7.139472e-01
0.282828	0.252525	7.415953e-01
0.292929	0.252525	7.690950e-01
0.303030	0.252525	7.963810e-01
0.313131	0.252525	8.233797e-01
0.323232	0.252525	8.500093e-01
0.333333	0.252525	8.761788e-01
0.343434	0.252525	9.017887e-01
0.353535	0.252525	9.267308e-01
0.363636	0.252525	9.508886e-01
0.373737	0.252525	9.741378e-01
0.383838	0.252525	9.963478e-01
0.393939	0.252525	1.017382e+00
0.404040	0.252525	1.037102e+00
0.414141	0.252525	1.055366e+00
0.424242	0.252525	1.072034e+00
0.434343	0.252525	1.086971e+00
0.444444	0.252525	1.100048e+00
0.454545	0.252525	1.111145e+00
0.464646	0.252525	1.120160e+00
0.474747	0.252525	1.127002e+00
0.484848	0.252525	1.131603e+00
0.494949	0.252525	1.133917e+00
0.505051	0.252525	1.133918e+00
0.515152	0.252525	1.131608e+00
0.525253	0.252525	1.127009e+00
0.535354	0.252525	1.120170e+00
0.545455	0.252525	1.111159e+00
0.555556	0.252525	1.100064e+00
0.565657	0.252525	1.086990e+00
0.575758	0.252525	1.072056e+00
0.585859	0.252525	1.055391e+00
0.595960	0.252525	1.037130e+00
0.606061	0.252525	1.017412e+00
0.616162	0.252525	9.963802e-01
0.626263	0.252525	9.741726e-01
0.636364	0.252525	9.509256e-01
0.646465	0.252525	9.267700e-01
0.656566	0.252525	9.018299e-01
0.666667	0.252525	8.762219e-01
0.676768	0.252525	8.500541e-01
0.686869	0.252525	8.234262e-01
0.696970	0.252525	7.964289e-01
0.707071	0.252525	7.691443e-01
0.717172	0.252525	7.416457e-01
0.727273	0.252525	7.139985e-01
0.737374	0.252525	6.862600e-01
0.747475	0.252525	6.584804e-01
0.757576	0.252525	6.307029e-01
0.767677	0.252525	6.029643e-01
0.777778	0.252525	5.752956e-01
0.787879	0.252525	5.477224e-01
0.797980	0.252525	5.202656e-01
0.808081	0.252525	4.929414e-01
0.818182	0.252525	4.657623e-01
0.828283	0.252525	4.387369e-01
0.838384	0.252525	4.118709e-01
0.848485	0.252525	3.851668e-01
0.858586	0.252525	3.586248e-01
0.868687	0.252525	3.322425e-01
0.878788	0.252525	3.060159e-01
0.888889	0.252525	2.799387e-01
0.898990	0.252525	2.540035e-01
0.909091	0.252525	2.282012e-01
0.919192	0.252525	2.025216e-01
0.929293	0.252525	1.769535e-01
0.939394	0.252525	1.514848e-01
0.949495	0.252525	1.261025e-01
0.959596	0.252525	1.007932e-01
0.969697	0.252525	7.554289e-02
0.979798	0.252525	5.033708e-02
0.989899	0.252525	2.516109e-02
1.000000	0.252525	0.000000e+00
0.000000	0.262626	0.000000e+00
0.010101	0.262626	2.607965e-02
0.020202	0.262626	5.217612e-02
0.030303	0.262626	7.830603e-02
0.040404	0.262626	1.044858e-01
0.050505	0.262626	1.307317e-01
0.060606	0.262626	1.570593e-01
0.070707	0.262626	1.834841e-01
0.080808	0.262626	2.100206e-01
0.090909	0.262626	2.366829e-01
0.101010	0.262626	2.634841e-01
0.111111	0.262626	2.904363e-01
0.121212	0.262626	3.175503e-01
0.131313	0.262626	3.448358e-01
0.141414	0.262626	3.723008e-01
0.151515	0.262626	3.999516e-01
0.161616	0.262626	4.277924e-01
0.171717	0.262626	4.558251e-01
0.181818	0.262626	4.840492e-01
0.191919	0.262626	5.124611e-01
0.202020	0.262626	5.410539e-01
0.212121	0.262626	5.698170e-01
0.222222	0.262626	5.987359e-01
0.232323	0.262626	6.277913e-01
0.242424	0.262626	6.569586e-01
0.252525	0.262626	6.862079e-01
0.262626	0.262626	7.155028e-01
0.272727	0.262626	7.448001e-01
0.282828	0.262626	7.740491e-01
0.292929	0.262626	8.031909e-01
0.303030	0.262626	8.321581e-01
0.313131	0.262626	8.608739e-01
0.323232	0.262626	8.892519e-01
0.333333	0.262626	9.171953e-01
0.343434	0.262626	9.445973e-01
0.353535	0.262626	9.713406e-01
0.363636	0.262626	9.972978e-01
0.373737	0.262626	1.022332e+00
0.383838	0.262626	1.046298e+00
0.393939	0.262626	1.069044e+00
0.404040	0.262626	1.090412e+00
0.414141	0.262626	1.110241e+00
0.424242	0.262626	1.128372e+00
0.434343	0.262626	1.144648e+00
0.444444	0.262626	1.158919e+00
0.454545	0.262626	1.171048e+00
0.464646	0.262626	1.180912e+00
0.474747	0.262626	1.188406e+00
0.484848	0.262626	1.193449e+00
0.494949	0.262626	1.195986e+00
0.505051	0.262626	1.195987e+00
0.515152	0.262626	1.193454e+00
0.525253	0.262626	1.188414e+00
0.535354	0.262626	1.180923e+00
0.545455	0.262626	1.171062e+00
0.555556	0.262626	1.158936e+00
0.565657	0.262626	1.144668e+00
0.575758	0.262626	1.128395e+00
0.585859	0.262626	1.110267e+00
0.595960	0.262626	1.090440e+00
0.606061	0.262626	1.069075e+00
0.616162	0.262626	1.046332e+00
0.626263	0.262626	1.022368e+00
0.636364	0.262626	9.973359e-01
0.646465	0.262626	9.713809e-01
0.656566	0.262626	9.446398e-01
0.666667	0.262626	9.172397e-01
0.676768	0.262626	8.892981e-01
0.686869	0.262626	8.609218e-01
0.696970	0.262626	8.322075e-01
0.707071	0.262626	8.032416e-01
0.717172	0.262626	7.741009e-01
0.727273	0.262626	7.448530e-01
0.737374	0.262626	7.155565e-01
0.747475	0.262626	6.862622e-01
0.757576	0.262626	6.570133e-01
0.767677	0.262626	6.278462e-01
0.777778	0.262626	5.987909e-01
0.787879	0.262626	5.698718e-01
0.797980	0.262626	5.411082e-01
0.808081	0.262626	5.125148e-01
0.818182	0.262626	4.841022e-01
0.828283	0.262626	4.558770e-01
0.838384	0.262626	4.278430e-01
0.848485	0.262626	4.000007e-01
0.858586	0.262626	3.723483e-01
0.868687	0.262626	3.448813e-01
0.878788	0.262626	3.175936e-01
0.888889	0.262626	2.904772e-01
0.898990	0.262626	2.635224e-01
0.909091	0.262626	2.367184e-01
0.919192	0.262626	2.100530e-01
0.929293	0.262626	1.835132e-01
0.939394	0.262626	1.570849e-01
0.949495	0.262626	1.307535e-01
0.959596	0.262626	1.045037e-01
0.969697	0.262626	7.831977e-02
0.979798	0.262626	5.218549e-02
0.989899	0.262626	2.608444e-02
1.000000	0.262626	0.000000e+00
0.000000	0.272727	0.000000e+00
0.010101	0.272727	2.698635e-02
0.020202	0.272727	5.399132e-02
0.030303	0.272727	8.103334e-02
0.040404	0.272727	1.081307e-01
0.050505	0.272727	1.353013e-01
0.060606	0.272727	1.625629e-01
0.070707	0.272727	1.899326e-01
0.080808	0.272727	2.174270e-01
0.090909	0.272727	2.450621e-01
0.101010	0.272727	2.728530e-01
0.111111	0.272727	3.008139e-01
0.121212	0.272727	3.289578e-01
0.131313	0.272727	3.572964e-01
0.141414	0.272727	3.858400e-01
0.151515	0.272727	4.145971e-01
0.161616	0.272727	4.435743e-01
0.171717	0.272727	4.727758e-01
0.181818	0.272727	5.022033e-01
0.191919	0.272727	5.318557e-01
0.202020	0.272727	5.617284e-01
0.212121	0.272727	5.918131e-01
0.222222	0.272727	6.220974e-01
0.232323	0.272727	6.525639e-01
0.242424	0.272727	6.831900e-01
0.252525	0.272727	7.139472e-01
0.262626	0.272727	7.448001e-01
0.272727	0.272727	7.757063e-01
0.282828	0.272727	8.066149e-01
0.292929	0.272727	8.374665e-01
0.303030	0.272727	8.681919e-01
0.313131	0.272727	8.987114e-01
0.323232	0.272727	9.289345e-01
0.333333	0.272727	9.587589e-01
0.343434	0.272727	9.880702e-01
0.353535	0.272727	1.016742e+00
0.363636	0.272727	1.044636e+00
0.373737	0.272727	1.071600e+00
0.383838	0.272727	1.097475e+00
0.393939	0.272727	1.122090e+00
0.404040	0.272727	1.145266e+00
0.414141	0.272727	1.166821e+00
0.424242	0.272727	1.186571e+00
0.434343	0.272727	1.204335e+00
0.444444	0.272727	1.219940e+00
0.454545	0.272727	1.233223e+00
